,country,year,co2,AverageTemperature,population,share_global_co2,AverageTemperatureUncertainty,gdp,HDI
2281,Vietnam,1950,1.48,26.912,24809909.0,0.02,0.351,26590203056.0,0.09
2282,Vietnam,1955,3.524,26.737,28147442.0,0.05,0.219,33146985285.0,0.14
2283,Vietnam,1960,7.484,27.572,32670048.0,0.08,0.259,40330103268.0,0.15
2284,Vietnam,1965,13.15,26.869,37858947.0,0.12,0.374,52087199862.0,0.17
2285,Vietnam,1970,28.173,27.0,43404802.0,0.19,0.262,49899864272.0,0.23
2286,Vietnam,1975,21.771,26.878,48718190.0,0.13,0.198,54421134324.0,0.25
2287,Vietnam,1980,16.789,26.833,54281841.0,0.09,0.256,64834248814.0,0.27
2288,Vietnam,1985,21.097,27.242,60896732.0,0.1,0.25,88396903028.0,0.29
2289,Vietnam,1990,21.299,27.118,67988855.0,0.09,0.279,109939938336.0,0.31
2290,Vietnam,1995,28.697,27.601,74910462.0,0.12,0.255,159950169615.157,0.36
2291,Vietnam,2000,52.601,26.616,79910411.0,0.21,0.211,219648871274.573,0.39
2292,Vietnam,2005,94.694,27.972,83832662.0,0.32,0.143,307221181641.756,0.43
2293,Vietnam,2007,100.362,27.865,85419588.0,0.32,0.113,349424472456.625,0.43
2294,Vietnam,2010,138.585,28.124,87967655.0,0.42,0.216,409655381470.459,0.45
2295,Yemen,1990,9.52,31.067,11709987.0,0.04,0.4370000000000001,44971041760.0,0.21
2296,Yemen,1995,10.352,31.165000000000006,14913313.0,0.04,0.696,60456441612.252,0.24
2297,Yemen,2000,14.475,32.129000000000005,17409071.0,0.06,0.6890000000000001,77750417299.748,0.26
2298,Yemen,2005,19.794,32.222,20107416.0,0.07,0.6559999999999999,95631915856.224,0.28
2299,Yemen,2007,20.719,32.343,21282514.0,0.07,0.243,101910412081.199,0.3
2300,Yemen,2010,23.151,32.343,23154854.0,0.07,0.398,118148094900.129,0.32
2301,Zambia,1950,2.33,16.738,2310436.0,0.04,0.386,2690862000.0,0.11
2302,Zambia,1955,4.085,17.320999999999998,2644976.0,0.05,0.186,3365337000.0,0.13
2303,Zambia,1960,4.355,18.068,3070780.0,0.05,0.335,4978620000.0,0.15
2304,Zambia,1965,3.912,17.119,3570466.0,0.03,0.477,6752632000.0,0.17
2305,Zambia,1970,3.766,17.991,4179062.0,0.03,0.246,7270256520.0,0.19
2306,Zambia,1975,4.076,17.187,4943279.0,0.02,0.341,8168468070.0,0.2
2307,Zambia,1980,3.523,16.37,5851818.0,0.02,0.334,8276076204.0,0.21
2308,Zambia,1985,2.733,17.255000000000006,6923148.0,0.01,0.31,8480831250.0,0.21
2309,Zambia,1990,2.407,19.59,8036849.0,0.01,0.334,10251341930.0,0.22
2310,Zambia,1995,2.142,17.941000000000006,9096608.0,0.01,0.341,10767747362.294,0.2
2311,Zambia,2000,1.784,18.141,10415942.0,0.01,0.309,14964120355.907,0.18
2312,Zambia,2005,2.243,19.973,11856244.0,0.01,0.8809999999999999,23506923596.869,0.22
2313,Zambia,2007,2.294,18.015,12502958.0,0.01,0.459,29194975415.339,0.21
2314,Zambia,2010,3.12,18.16,13605986.0,0.01,0.754,41490621666.182,0.24
2315,Zimbabwe,1913,0.583,15.376,1346677.0,0.02,0.484,,0.04
2316,Zimbabwe,1925,1.828,16.412,1663702.0,0.05,0.239,,0.07
2317,Zimbabwe,1929,2.752,16.679000000000002,1807729.0,0.06,0.475,,0.07
2318,Zimbabwe,1933,1.282,16.334,1960025.0,0.04,0.287,,0.07
2319,Zimbabwe,1938,2.77,15.936,2165984.0,0.07,0.333,,0.09
2320,Zimbabwe,1950,3.18,16.198,2746852.0,0.05,0.281,3186969667.0,0.13
2321,Zimbabwe,1955,5.574,16.016000000000002,3213289.0,0.07,0.1639999999999999,4390813896.0,0.15
2322,Zimbabwe,1960,5.943,16.572,3776679.0,0.06,0.198,5996344835.0,0.17
2323,Zimbabwe,1965,5.209,15.504,4471178.0,0.05,0.414,7346506496.0,0.18
2324,Zimbabwe,1970,8.154,16.756,5289312.0,0.05,0.299,11266197048.0,0.2
2325,Zimbabwe,1975,8.311,15.758,6293875.0,0.05,0.272,14173916295.0,0.22
2326,Zimbabwe,1980,9.614,15.19,7408630.0,0.05,0.253,14798813952.0,0.24
2327,Zimbabwe,1985,10.214,16.042,8877489.0,0.05,0.241,18216718464.0,0.3
2328,Zimbabwe,1990,15.552,18.616,10432409.0,0.07,0.373,21937055040.0,0.31
2329,Zimbabwe,1995,15.028,16.783,11410721.0,0.06,0.21,23569784295.734,0.28
2330,Zimbabwe,2000,13.818,16.926000000000002,11881482.0,0.05,0.171,26764978559.41,0.24
2331,Zimbabwe,2005,10.698,18.884,12076697.0,0.04,0.373,18444448020.818,0.22
2332,Zimbabwe,2007,9.835,17.000999999999998,12255920.0,0.03,0.45,17769080869.663,0.23
2333,Zimbabwe,2010,7.878,16.377000000000002,12697728.0,0.02,0.476,17918380597.431,0.23
